ESTADO,DISTRITO,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
27,4,PAN-PRI,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PAN-PRD,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PRI-PRD,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PAN,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PRI,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PRD,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PVEM,MIGUEL VERA HERNANDEZ,NORBERTA RUIZ GARCIA
27,4,PT,ANDRES CACERES ALVAREZ,ISIDRO VELAZQUEZ GARCIA
27,4,MC,JAVIER ALEJANDRO PEREZ RAMIREZ,RODRIGO EMILIO VAZQUEZ ROSARIO
27,4,MORENA,MANUEL RODRIGUEZ GONZALEZ,EVARISTO HERNANDEZ SILVAN
27,4,PES,MIGUEL JERONIMO CERINO,MARIA ENRIQUETA ALCAZAR SOSA
27,4,RSP,JUAN JOSE AGUILAR MORALES,MARIA TERESA CASTRO RUIZ
27,4,FXM,ALEJANDRA BALDERAS FLORES,FRANCISCA LILIBETH AGUIRRE ZAMORA
27,4,PAN-PRI-PRD,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PAN-PRI,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PAN-PRD,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PRI-PRD,DOLORES DEL CARMEN GUTIERREZ ZURITA,ORQUIDEA LOPEZ YZQUIERDO
27,4,PAN,,
27,4,PRI,,
27,4,PRD,,
27,4,PVEM,,
27,4,PT,,
27,4,MC,,
27,4,MORENA,,
27,4,PES,,
27,4,RSP,,
27,4,FXM,,
27,5,PAN,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PRI,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PVEM,JORGE LUIS AGUIRRE LEYVA,CARLA REGINA QUIROGA RODRIGUEZ
27,5,PT,ALFREDO CUETO TOLEDO,DAVID JIMENEZ MARTINEZ
27,5,MC,LESVIA DEL CARMEN LEON DE LA O,ALONDRA RAMON CORONEL
27,5,MORENA,JANICIE CONTRERAS GARCIA,NANCY EDITH PRATS GOMEZ
27,5,PES,ROSA AMPARO GAYOSSO REYES,TAISIA GEORGETTE LEZAMA LLERGO
27,5,RSP,ALBERTO SANTOS MORALES,MARTHA JAQUELIN MENDEZ IDUARTE
27,5,FXM,MARIA DEL ROSARIO VAZQUEZ YEE,ESTRELLA MONTEJO PEREZ
27,5,PAN-PRI-PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PAN-PRI,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PAN-PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PRI-PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PAN,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PRI,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PVEM,JORGE LUIS AGUIRRE LEYVA,CARLA REGINA QUIROGA RODRIGUEZ
27,5,PT,ALFREDO CUETO TOLEDO,DAVID JIMENEZ MARTINEZ
27,5,MC,LESVIA DEL CARMEN LEON DE LA O,ALONDRA RAMON CORONEL
27,5,MORENA,JANICIE CONTRERAS GARCIA,NANCY EDITH PRATS GOMEZ
27,5,PES,ROSA AMPARO GAYOSSO REYES,TAISIA GEORGETTE LEZAMA LLERGO
27,5,RSP,ALBERTO SANTOS MORALES,MARTHA JAQUELIN MENDEZ IDUARTE
27,5,FXM,MARIA DEL ROSARIO VAZQUEZ YEE,ESTRELLA MONTEJO PEREZ
27,5,PAN-PRI-PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PAN-PRI,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PAN-PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PRI-PRD,VERONICA PEREZ ROJAS,MARIA DE LA PAZ LAURA MENDIETA MARTINEZ
27,5,PAN,,
27,5,PRI,,
27,5,PRD,,
27,5,PVEM,,
27,5,PT,,
27,5,MC,,
27,5,MORENA,,
27,5,PES,,
27,5,RSP,,
27,5,FXM,,
27,6,PAN,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PRI,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PVEM,NICOLAS HADDAD LOPEZ,HECTOR MIGUEL ORTIZ ALVAREZ
27,6,PT,DANIEL DOMINGO MORALES BRITO,ROLANDO GONZALEZ SANTIAGO
27,6,MC,GEORGINA VELAZQUEZ GOVEA,MARITZA DEL CARMEN ASENCIO ALCOCER
27,6,MORENA,MARIO RAFAEL LLERGO LATOURNERIE,RODRIGO SANCHEZ MARTINEZ
27,6,PES,CLAUDIA GORETTI LEZAMA LLERGO,FLORY PEREZ CORNELIO
27,6,RSP,VERONICA ADZUL MAYO,MARIA DEL CARMEN HERNANDEZ PEREZ
27,6,FXM,GUADALUPE VIDAL MUÑOZ,YOLANDA GONZALEZ CHABLE
27,6,PAN-PRI-PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PAN-PRI,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PAN-PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PRI-PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PAN,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PRI,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PVEM,NICOLAS HADDAD LOPEZ,HECTOR MIGUEL ORTIZ ALVAREZ
27,6,PT,DANIEL DOMINGO MORALES BRITO,ROLANDO GONZALEZ SANTIAGO
27,6,MC,GEORGINA VELAZQUEZ GOVEA,MARITZA DEL CARMEN ASENCIO ALCOCER
27,6,MORENA,MARIO RAFAEL LLERGO LATOURNERIE,RODRIGO SANCHEZ MARTINEZ
27,6,PES,CLAUDIA GORETTI LEZAMA LLERGO,FLORY PEREZ CORNELIO
27,6,RSP,VERONICA ADZUL MAYO,MARIA DEL CARMEN HERNANDEZ PEREZ
27,6,FXM,GUADALUPE VIDAL MUÑOZ,YOLANDA GONZALEZ CHABLE
27,6,PAN-PRI-PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PAN-PRI,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PAN-PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PRI-PRD,JUAN JOSE RODRIGUEZ PRATS,RICARDO PEREZ HERNANDEZ
27,6,PAN,,
27,6,PRI,,
27,6,PRD,,
27,6,PVEM,,
27,6,PT,,
27,6,MC,,
27,6,MORENA,,
27,6,PES,,
27,6,RSP,,
27,6,FXM,,
28,1,PAN,JOSE SALVADOR ROSAS QUINTANILLA,FERNANDO ALBERTO GALINDO SOMMERZ
28,1,PRI,LAURA TERESA VALDEZ COVARRUBIAS,ELENA ELIZABETH HERNANDEZ VILLEGAS
28,1,PRD,EDGARDO GASCA PEREZ,BULMARO RAMIREZ GUZMAN
28,1,PVEM,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PT,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,MC,NOE ORLANDO MEDINA CONTRERAS,RICARDO GONZALEZ PEÑA
28,1,MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PES,JULIA DANIELA PATRICIA LUJAN LOPEZ,LOURDES DEYANIRA LUCIO ALONSO
28,1,RSP,ANGIE RAQUEL ROMO GONZALEZ,MA LUISA CASTILLEJA GARCIA
28,1,FXM,BEATRIZ AMABELI VAZQUEZ ZAMORA,GUADALUPE SANCHEZ MATA
28,1,PVEM-PT-MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PVEM-PT,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PVEM-MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PT-MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PAN,JOSE SALVADOR ROSAS QUINTANILLA,FERNANDO ALBERTO GALINDO SOMMERZ
28,1,PRI,LAURA TERESA VALDEZ COVARRUBIAS,ELENA ELIZABETH HERNANDEZ VILLEGAS
28,1,PRD,EDGARDO GASCA PEREZ,BULMARO RAMIREZ GUZMAN
28,1,PVEM,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PT,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,MC,NOE ORLANDO MEDINA CONTRERAS,RICARDO GONZALEZ PEÑA
28,1,MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PES,JULIA DANIELA PATRICIA LUJAN LOPEZ,LOURDES DEYANIRA LUCIO ALONSO
28,1,RSP,ANGIE RAQUEL ROMO GONZALEZ,MA LUISA CASTILLEJA GARCIA
28,1,FXM,BEATRIZ AMABELI VAZQUEZ ZAMORA,GUADALUPE SANCHEZ MATA
28,1,PVEM-PT-MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PVEM-PT,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PVEM-MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PT-MORENA,ANA LAURA HUERTA VALDOVINOS,MIRIAM MENDOZA MORENO
28,1,PAN,,
28,1,PRI,,
28,1,PRD,,
28,1,PVEM,,
28,1,PT,,
28,1,MC,,
28,1,MORENA,,
28,1,PES,,
28,1,RSP,,
28,1,FXM,,
28,2,PAN,BLANCA LETICIA GUTIERREZ GARZA,LAURA IVONE HERNANDEZ GONZALEZ
28,2,PRI,DINORAH BLANCA GUERRA GARZA,EDELMIRA GARCIA DELGADO
28,2,PRD,NORA ISABEL GARCIA BOCANEGRA,MILDREN ZENTENO GUILLEN
28,2,PVEM,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PT,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,MC,DORA MARIA CANTU ROBLES,DUVELZA MARISOL RESENDEZ CANTU
28,2,MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PES,PATRICIA IVETH GOMEZ HERNANDEZ,LENNIS SUGHEY OLVERA RUIZ
28,2,RSP,ELOISA CASTRO DIEGO,ANA PATRICIA FLORES FLORES
28,2,FXM,ISBY ARISBETH LOPEZ SANCHEZ,PATRICIA ORDOÑEZ GONZALEZ
28,2,PVEM-PT-MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PVEM-PT,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PVEM-MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PT-MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PAN,BLANCA LETICIA GUTIERREZ GARZA,LAURA IVONE HERNANDEZ GONZALEZ
28,2,PRI,DINORAH BLANCA GUERRA GARZA,EDELMIRA GARCIA DELGADO
28,2,PRD,NORA ISABEL GARCIA BOCANEGRA,MILDREN ZENTENO GUILLEN
28,2,PVEM,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PT,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,MC,DORA MARIA CANTU ROBLES,DUVELZA MARISOL RESENDEZ CANTU
28,2,MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PES,PATRICIA IVETH GOMEZ HERNANDEZ,LENNIS SUGHEY OLVERA RUIZ
28,2,RSP,ELOISA CASTRO DIEGO,ANA PATRICIA FLORES FLORES
28,2,FXM,ISBY ARISBETH LOPEZ SANCHEZ,PATRICIA ORDOÑEZ GONZALEZ
28,2,PVEM-PT-MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PVEM-PT,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PVEM-MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PT-MORENA,OLGA JULIANA ELIZONDO GUERRA,ROSALINDA CANTU GONZALEZ
28,2,PAN,,
28,2,PRI,,
28,2,PRD,,
28,2,PVEM,,
28,2,PT,,
28,2,MC,,
28,2,MORENA,,
28,2,PES,,
28,2,RSP,,
28,2,FXM,,
28,3,PAN,MA DEL CARMEN PEREZ ROSAS,ROSALINDA ROJAS VEGA
28,3,PRI,MARTA ALICIA JIMENEZ SALINAS,BLANCA ALICIA GARCIA SALAZAR
28,3,PRD,JOSE LUIS HURTADO CRUZ,GERARDO ALLEN CHAVERO ALVAREZ
28,3,PVEM,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PT,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,MC,CLAUDIO MEDINA SALAZAR,RODOLFO ENRIQUE LOPEZ GONZALEZ
28,3,MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PES,OSCAR GIBRAN HERNANDEZ VILLEGAS,JOSE LUIS RIOS PEREZ
28,3,RSP,ENRIQUE ALCORTA ADAME,JUAN CARLOS RODRIGUEZ CANTU
28,3,FXM,ANWAR ALEJANDRO VIVIAN PERALTA,CARLOS TAVAREZ LEAL
28,3,PVEM-PT-MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PVEM-PT,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PVEM-MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PT-MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PAN,MA DEL CARMEN PEREZ ROSAS,ROSALINDA ROJAS VEGA
28,3,PRI,MARTA ALICIA JIMENEZ SALINAS,BLANCA ALICIA GARCIA SALAZAR
28,3,PRD,JOSE LUIS HURTADO CRUZ,GERARDO ALLEN CHAVERO ALVAREZ
28,3,PVEM,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PT,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,MC,CLAUDIO MEDINA SALAZAR,RODOLFO ENRIQUE LOPEZ GONZALEZ
28,3,MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PES,OSCAR GIBRAN HERNANDEZ VILLEGAS,JOSE LUIS RIOS PEREZ
28,3,RSP,ENRIQUE ALCORTA ADAME,JUAN CARLOS RODRIGUEZ CANTU
28,3,FXM,ANWAR ALEJANDRO VIVIAN PERALTA,CARLOS TAVAREZ LEAL
28,3,PVEM-PT-MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PVEM-PT,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PVEM-MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PT-MORENA,TOMAS GLORIA REQUENA,JUAN GONZALEZ LIMA
28,3,PAN,,
28,3,PRI,,
28,3,PRD,,
28,3,PVEM,,
28,3,PT,,
28,3,MC,,
28,3,MORENA,,
28,3,PES,,
28,3,RSP,,
28,3,FXM,,
28,4,PAN,MONICA GONZALEZ GARCIA,ALMA BERTHA GARCIA BETANCOURT
28,4,PRI,YANIN ZALETA GARCIA DELGADO,LAURA BEATRIZ GARZA DORADO
28,4,PRD,ALMA ROSA LUNA ELIZONDO,MARIA ISABEL GOMEZ PORCHINI
28,4,PVEM,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PT,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,MC,LILIA BERENICE NIETO DURAN,ROSIO GUADALUPE ARRIAGA GAMEZ
28,4,MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PES,ELSA MARGARITA GONZALEZ PEREZ,NORA ALICIA CERVANTES NAVARRO
28,4,RSP,HUMBERTO MOYA GONZALEZ,TEODULO ARROYO TECOZAUTLA
28,4,FXM,DONACIANO GARZA VILLARREAL,ADRIAN SALVADOR TAVAREZ RIOS
28,4,PVEM-PT-MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PVEM-PT,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PVEM-MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PT-MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PAN,MONICA GONZALEZ GARCIA,ALMA BERTHA GARCIA BETANCOURT
28,4,PRI,YANIN ZALETA GARCIA DELGADO,LAURA BEATRIZ GARZA DORADO
28,4,PRD,ALMA ROSA LUNA ELIZONDO,MARIA ISABEL GOMEZ PORCHINI
28,4,PVEM,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PT,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,MC,LILIA BERENICE NIETO DURAN,ROSIO GUADALUPE ARRIAGA GAMEZ
28,4,MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PES,ELSA MARGARITA GONZALEZ PEREZ,NORA ALICIA CERVANTES NAVARRO
28,4,RSP,HUMBERTO MOYA GONZALEZ,TEODULO ARROYO TECOZAUTLA
28,4,FXM,DONACIANO GARZA VILLARREAL,ADRIAN SALVADOR TAVAREZ RIOS
28,4,PVEM-PT-MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PVEM-PT,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PVEM-MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PT-MORENA,ADRIANA LOZANO RODRIGUEZ,ELVA AGUSTINA VIGIL HERNANDEZ
28,4,PAN,,
28,4,PRI,,
28,4,PRD,,
28,4,PVEM,,
28,4,PT,,
28,4,MC,,
28,4,MORENA,,
28,4,PES,,
28,4,RSP,,
28,4,FXM,,
28,5,PAN,OSCAR DE JESUS ALMARAZ SMER,JESUS ALBERTO PALOMO VALLES
28,5,PRI,ENRIQUE CARDENAS DEL AVELLANO,ARTURO FIDEL NUÑEZ RUIZ
28,5,PRD,BAUDEL AVALOS SALDIERNA,JOSE MANUEL SALINAS MENDEZ
28,5,PVEM,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PT,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,MC,ANA CRISTINA VARGAS SALDAÑA,FABIOLA CARDENAS DE LA GARZA
28,5,MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PES,ANA LETICIA CORTEZ OCAÑA,NANCY MIROSLAVA SIFUENTES GUEVARA
28,5,RSP,ENRIQUE MELENDEZ PEREZ,GUILLERMO ENRIQUE TORRES MANSUR
28,5,FXM,MARTHA PATRICIA CASTRO HERNANDEZ,SILVIA DEL CARMEN REYES TRETO
28,5,PVEM-PT-MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PVEM-PT,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PVEM-MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PT-MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PAN,OSCAR DE JESUS ALMARAZ SMER,JESUS ALBERTO PALOMO VALLES
28,5,PRI,ENRIQUE CARDENAS DEL AVELLANO,ARTURO FIDEL NUÑEZ RUIZ
28,5,PRD,BAUDEL AVALOS SALDIERNA,JOSE MANUEL SALINAS MENDEZ
28,5,PVEM,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PT,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,MC,ANA CRISTINA VARGAS SALDAÑA,FABIOLA CARDENAS DE LA GARZA
28,5,MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PES,ANA LETICIA CORTEZ OCAÑA,NANCY MIROSLAVA SIFUENTES GUEVARA
28,5,RSP,ENRIQUE MELENDEZ PEREZ,GUILLERMO ENRIQUE TORRES MANSUR
28,5,FXM,MARTHA PATRICIA CASTRO HERNANDEZ,SILVIA DEL CARMEN REYES TRETO
28,5,PVEM-PT-MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PVEM-PT,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PVEM-MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PT-MORENA,LUIS GERARDO ILLOLDI REYES,ENRIQUE MONTERO RODRIGUEZ
28,5,PAN,,
28,5,PRI,,
28,5,PRD,,
28,5,PVEM,,
28,5,PT,,
28,5,MC,,
28,5,MORENA,,
28,5,PES,,
28,5,RSP,,
28,5,FXM,,
28,6,PAN,VICENTE JAVIER VERASTEGUI OSTOS,MARCO ANTONIO CASTRO NARVAEZ
28,6,PRI,SIGIFREDO PEÑA LOPEZ,ARCADIO NAVA RODRIGUEZ
28,6,PRD,RICARDO VAZQUEZ MUÑOZ,SERGIO ALFREDO MARTINEZ TREVIÑO
28,6,PVEM,FELIPE DE JESUS PACAB ROJAS,ASTRID MULLER LOZANO
28,6,PT,JESUS EMILIO DE LA ROSA ZUÑIGA,MARLON MIGUEL MERAZ TREJO
28,6,MC,LETICIA SILVA AGUILAR,MARIANA PAOLA DE LA ROSA PESINA
28,6,MORENA,HUGO MIGUEL ROJO RAMOS,JOSE FRANCISCO HERNANDEZ VALENZUELA
28,6,PES,RAFAEL CARBAJAL RIVERA,GUADALUPE BARRON GARCIA
28,6,RSP,ROCIO BERENICE CANO HERNANDEZ,ANGELINA PESINA HERNANDEZ
28,6,FXM,JORGE JOEL DE LA ROSA RAMIREZ,JUAN AARON REQUENA GONZALEZ
28,6,PAN,VICENTE JAVIER VERASTEGUI OSTOS,MARCO ANTONIO CASTRO NARVAEZ
28,6,PRI,SIGIFREDO PEÑA LOPEZ,ARCADIO NAVA RODRIGUEZ
28,6,PRD,RICARDO VAZQUEZ MUÑOZ,SERGIO ALFREDO MARTINEZ TREVIÑO
28,6,PVEM,FELIPE DE JESUS PACAB ROJAS,ASTRID MULLER LOZANO
28,6,PT,JESUS EMILIO DE LA ROSA ZUÑIGA,MARLON MIGUEL MERAZ TREJO
28,6,MC,LETICIA SILVA AGUILAR,MARIANA PAOLA DE LA ROSA PESINA
28,6,MORENA,HUGO MIGUEL ROJO RAMOS,JOSE FRANCISCO HERNANDEZ VALENZUELA
28,6,PES,RAFAEL CARBAJAL RIVERA,GUADALUPE BARRON GARCIA
28,6,RSP,ROCIO BERENICE CANO HERNANDEZ,ANGELINA PESINA HERNANDEZ
28,6,FXM,JORGE JOEL DE LA ROSA RAMIREZ,JUAN AARON REQUENA GONZALEZ
28,6,PAN,,
28,6,PRI,,
28,6,PRD,,
28,6,PVEM,,
28,6,PT,,
28,6,MC,,
28,6,MORENA,,
28,6,PES,,
28,6,RSP,,
28,6,FXM,,
28,7,PAN,JOAQUIN ANTONIO HERNANDEZ CORREA,EDUARDO PEREZ HERNANDEZ
28,7,PRI,JOEL BARRAGAN BANDA,BALTAZAR DEL ANGEL ACOSTA OVALLE
28,7,PRD,FERNANDO ALEJANDRO GUTIERREZ MEDINA,JUAN RAFAEL RODRIGUEZ RAMOS
28,7,PVEM,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PT,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,MC,OSCAR LACIO GONZALEZ,MIGUEL ANGEL MARTINEZ RUBALCAVA
28,7,MORENA,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PES,MARIA DEL ROSARIO ALVA RANGEL,MA VIRGINIA CALDERON RUIZ
28,7,RSP,ROSA OFELIA VALADEZ BARREDA,MERCY ROCIO ALVAREZ REYNA
28,7,FXM,JULIANA CASTILLO GUZMAN,MARIA GUADALUPE RUBALCAVA GARCIA
28,7,PVEM-PT-MORENA,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PVEM-PT,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PVEM-MORENA,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PT-MORENA,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PAN,JOAQUIN ANTONIO HERNANDEZ CORREA,EDUARDO PEREZ HERNANDEZ
28,7,PRI,JOEL BARRAGAN BANDA,BALTAZAR DEL ANGEL ACOSTA OVALLE
28,7,PRD,FERNANDO ALEJANDRO GUTIERREZ MEDINA,JUAN RAFAEL RODRIGUEZ RAMOS
28,7,PVEM,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
28,7,PT,ERASMO GONZALEZ ROBLEDO,HECTOR JESUS MARIN RODRIGUEZ
